Date,Ebro_Arroyo,Uderrera_Eraul,Estella_Ega,Ega,Tiron_SanMigueldePedroso,Arlanzon_Uzquiza,Bernesga_Villamanin,Carrion_Compuerto,Cea_VillaverdedeArcayos,Curueno_CaldasdeNocedo,Duero_CuerdadelPozo,Esla_Riano,Luna_Barrios,Omana_LasOmana,Aguilar_Pisuerga,Pisuerga_Requejada,Porma_Emb,Deva_Puentelles,Narcea_LaBarca,LaCohilla_Nansa,Nalon_ElCondado,Sella_CangasdeOnis,Nansa_PuentePumar
6/3/18,1.09,5.944583333,12.370625,6.426041667,6.624479167,1.14,6.368,0.962,3.167,2.666,4.591,11.989,1.787,8.934,4.561,3.153,8.523,16.98,42.55,7.22,5.94,17.46,12.03725694
6/4/18,1.1509375,5.285104167,10.5496875,5.264583333,8.351145833,1.135,6.294,0.962,2.981,2.732,4.563,14.144,1.77,8.352,4.607,3.086,8.503,21.94,54,7.79,6.44,27.53,5.890173611
6/5/18,1.18,4.80625,9.530208333,4.723958333,6.523333333,1.115,6.826,0.971,3.418,2.721,4.628,15.963,1.821,8.315,4.625,3.106,8.499,29,32.1,11.04,22.68,41.12,8.141625442
6/6/18,1.18,4.54,8.8453125,4.3053125,5.669895833,1.119,6.721,0.969,3.378,2.663,4.587,15.917,1.777,8.727,4.621,5.526,8.496,20.35,45.7,9.59,22.8,29.96,5.674340278
6/7/18,1.18,4.153125,7.9875,3.834375,4.940625,1.163,6.571,0.967,3.062,2.663,4.58,15.854,1.765,7.886,4.614,5.601,8.523,17,36.6,7.23,14.09,22.33,4.745034722
6/8/18,1.18,3.840833333,7.4625,3.621666667,4.24875,1.22,13.426,0.982,4.07,3.862,4.57,14.418,2.235,13.702,4.621,5.878,7.472,16.14,65.5,7.31,11.77,21.01,4.626284722
6/9/18,1.18,3.677916667,7.0784375,3.400520833,3.8525,1.265,13.182,0.991,11.096,3.7,4.565,13.576,2.097,18.666,4.648,5.77,6.83,16.92,114.5,7.3,12.32,28.9,4.128402778
6/10/18,1.18,3.555625,11.56479167,8.009166667,3.420208333,1.285,11.357,0.998,8.432,3.5,4.558,13.385,2.007,17.404,4.657,8.177,6.819,15.28,90.8,7.3,12.22,21.81,3.609618056
6/11/18,1.175208333,3.4146875,9.120833333,5.706145833,3.2225,1.114,10.5,0.999,11.065,3.676,4.566,13.485,1.962,16.923,4.657,11.009,6.833,20.16,76.8,7.11,15.32,40.39,3.337916667
6/12/18,1.0984375,3.18625,7.97,4.78375,3.2375,1.12,12.524,0.989,8.902,3.691,4.56,13.266,1.931,15.031,4.662,10.868,6.943,26.21,77.5,6.42,61.37,113.48,3.303368056
6/13/18,1.09,3.033229167,7.315,4.281770833,2.6515625,1.127,11.307,0.99,7.192,3.373,4.569,15.937,1.933,13.539,4.689,10.67,9.204,21.86,67.9,5.52,54.33,65.29,2.752291667
6/14/18,1.09,2.832395833,6.725,3.892604167,2.3103125,1.128,9.61,0.974,5.997,3.211,4.574,19.286,1.897,12.223,4.699,10.486,10.828,16.71,54.7,5.07,28.81,33.99,2.300347222
6/15/18,1.09,2.721458333,6.261875,3.540416667,1.9975,1.119,8.335,0.976,5.245,3.088,4.565,19.201,1.875,11.406,4.706,10.111,10.833,14.72,52.4,4.9,18.21,25.38,2.098229167
6/16/18,1.09,2.637604167,5.940520833,3.302916667,1.835625,1.096,7.333,0.985,4.739,2.969,4.559,19.118,1.847,10.508,4.716,5.197,10.819,13.73,43,5.23,14.54,20.85,1.894826389
6/17/18,1.09,2.501458333,5.5934375,3.091979167,1.6,1.096,6.516,0.98,4.203,2.883,4.553,19.058,1.809,9.337,4.725,5.048,10.799,12.86,33.6,5.44,10.69,17.61,1.696458333
6/18/18,1.09,2.3765625,5.2434375,2.866875,1.423333333,1.101,5.904,0.993,3.788,2.85,4.517,21.049,1.775,8.379,4.73,4.967,10.818,12.29,42.5,5.23,6.84,14.6,1.554097222
6/19/18,1.09,2.273125,5.0953125,2.8221875,1.25,1.073,5.467,0.994,3.558,2.773,4.477,22.973,1.767,7.77,4.733,4.503,10.838,12.13,32.2,5.25,4.18,15.08,1.476979167
6/20/18,1.09,2.170104167,4.865416667,2.6953125,1.1,1.028,5.152,0.989,3.321,2.778,4.472,23.019,1.761,7.233,4.675,4.48,11.85,11.8,27.1,5.21,4.08,14.72,1.379375
6/21/18,1.094375,2.065520833,4.571145833,2.505625,1.030625,1.009,4.923,0.996,3.245,3.228,5.183,23.073,1.752,7.999,4.862,4.462,12.536,11.49,26.4,5.23,6.07,14.09,1.250555556
6/22/18,1.09,1.968645833,4.395,2.426354167,0.95,1.011,4.597,1,3.019,2.909,5.505,23.095,1.739,8.225,5.595,4.44,12.619,11.21,30,5.28,8.37,13.64,1.176944444
6/23/18,1.09,1.897916667,4.249791667,2.351875,0.911041667,1.069,4.23,0.995,2.833,2.801,5.505,23.111,1.728,7.088,6.848,4.54,12.628,10.71,29.5,5.29,3.91,13.11,1.075277778
6/24/18,1.09,1.826458333,4.098541667,2.272083333,0.794166667,1.059,3.904,1.001,2.679,2.599,5.508,23.139,1.698,6.365,6.849,4.245,12.632,10.21,23.4,5.27,3.82,12.48,0.983472222
6/25/18,1.076666667,1.7353125,3.998854167,2.263541667,0.672083333,0.976,3.63,0.993,2.88,2.443,5.503,23.163,1.702,5.868,6.837,4.386,12.546,9.96,26.8,5.24,3.55,11.9,0.896319444
6/26/18,1.09,1.640833333,3.7496875,2.108854167,0.564166667,1.017,4.085,0.991,2.526,2.245,5.429,23.158,1.702,5.577,7.473,4.39,13.837,9.58,21.8,5.24,3.4,10.68,0.860104167
6/27/18,1.0984375,1.569166667,3.450729167,1.8815625,0.68875,1.013,4.221,0.999,2.642,2.619,6.992,24.784,1.704,5.529,7.997,4.538,14.733,10.67,21.8,5.24,3.31,11.64,1.601979167
6/28/18,1.09,1.54375,3.459791667,1.916041667,0.731145833,1.119,5.532,0.996,2.519,2.834,7.574,26.5,1.719,5.362,8.381,4.571,14.723,12.07,20.5,5.13,3.25,12.64,1.042222222
6/29/18,1.073541667,1.490833333,3.451666667,1.960833333,0.69875,1.185,4.926,1.001,2.424,3.061,7.308,24.48,1.725,6.444,9.855,4.858,14.712,9.96,24.2,5.1,3.19,11.64,0.9103125
6/30/18,0.99,1.585416667,3.638958333,2.053541667,0.6725,1.142,5.725,0.997,2.739,3.514,7.326,23.25,1.622,8.153,9.896,4.608,14.742,13.8,23.2,4.29,3.2,14.83,3.113368056
7/1/18,0.99,1.650208333,4.1240625,2.473854167,0.5575,1.122,4.842,1.006,2.763,3.057,7.399,23.273,1.612,8.274,9.914,4.342,14.727,12.29617014,24.15868056,4.32,3.22,15.13125347,2.500798611
7/2/18,0.99,1.416458333,3.5515625,2.135104167,0.485104167,1.656,4.28,1.009,2.613,2.735,7.375,23.317,1.593,7.387,9.058,4.569,14.732,13.90253819,29.86041667,4.22,3.21,13.91824306,3.597708333
7/3/18,1.062395833,1.3640625,3.114791667,1.750729167,0.4896875,2.235,3.907,1.003,2.485,2.493,7.386,23.41,1.599,6.998,8.023,4.56,14.732,10.58305903,25.45104167,4.14,3.22,11.65844097,1.728993056
7/4/18,1.13875,1.397604167,3.110520833,1.712916667,0.5,2.101,3.788,1.007,2.522,2.287,7.373,22.768,1.584,6.339,7.929,4.512,14.756,10.07179167,23.33159722,3.83,3.24,9.042177083,1.587986111
7/5/18,1.09,3.235416667,4.994791667,1.759375,0.533229167,2.095,3.412,1.005,2.716,2.136,7.366,22.387,1.56,5.89,7.95,4.522,14.894,12.02439583,23.60034722,3.5,3.2,9.040704861,1.416493056
7/6/18,1.09,1.863958333,3.530104167,1.666145833,0.5,2.119,3.196,1.005,2.312,2.009,7.355,24.055,1.624,5.454,7.945,4.512,14.88,10.02620833,23.33541667,3.47,4.36,8.31440625,1.103333333
7/7/18,1.09,1.653958333,3.3309375,1.676979167,0.519166667,2.273,3.091,0.996,2.498,1.958,7.351,25.463,1.672,5.498,7.929,4.519,14.839,10.07990278,21.66875,3.46,5.74,7.991395833,1.576354167
7/8/18,1.09,1.7203125,3.614895833,1.894583333,0.715625,2.437,2.985,0.995,2.883,1.901,7.307,25.505,1.666,5.849,7.932,4.481,14.805,11.25562847,23.16215278,3.43,4.84,8.056447917,1.525798611
7/9/18,1.09,2.552083333,4.38,1.827916667,0.732395833,2.179,2.799,0.98,3.92,1.866,7.386,27.162,1.662,5.332,7.936,4.514,14.754,12.01291667,24.43645833,3.41,3.6,9.315065972,1.225625
7/10/18,1.09,1.8221875,3.4728125,1.650625,0.557291667,2.048,2.586,0.982,2.849,1.618,7.396,30.105,1.654,4.769,7.944,4.502,16.11,10.36687847,23.78055556,3.36,1.71,8.127239583,0.998888889
7/11/18,1.09375,1.497916667,3.0146875,1.516770833,0.5,2.076,2.905,0.994,2.551,1.787,7.386,31.357,1.702,6.179,7.947,3.043,17.361,9.583458333,20.98576389,3.31,1.77,9.266493056,1.003055556
7/12/18,1.09,1.380416667,2.806770833,1.426354167,0.465625,2.196,2.65,0.994,3.068,1.85,7.361,31.391,1.678,6.319,7.951,4.555,19.193,12.77034028,22.37916667,3.36,5.34,12.85005903,1.636354167
7/13/18,1.09,1.3246875,2.6703125,1.345625,0.9259375,2.242,2.512,0.993,2.602,1.831,7.332,31.379,1.692,5.26,8.509,4.413,20.786,10.95511111,19.09201389,3.33,5.14,8.399145833,1.100381944
7/14/18,1.09,1.348020833,2.9734375,1.625416667,0.638333333,2.297,2.587,0.994,5.404,2.006,7.422,31.421,1.703,5.441,7.76,4.597,20.809,10.79465625,23.19131944,3.31,1.71,7.710506944,1.324583333
7/15/18,1.09,1.796770833,3.47875,1.681979167,0.5,2.338,2.3,0.994,3.042,1.657,7.387,31.433,1.661,4.766,7.752,4.222,20.577,11.41815625,23.00729167,3.13,1.78,10.99509375,1.058333333
7/16/18,1.4534375,3.253229167,4.988645833,1.735416667,0.549583333,3.915,2.171,0.991,2.578,1.493,7.348,31.451,1.655,4.398,7.755,4.522,20.521,14.87689583,20.14756944,2.73,4.86,16.57268056,0.983194444
7/17/18,1.18,2.5521875,4.3409375,1.78875,0.487395833,5.089,2.065,1.003,2.312,1.371,7.319,29.005,1.648,4.101,7.765,4.986,20.658,11.35947222,22.24756944,2.74,7.36,10.07236458,0.860347222
7/18/18,1.219791667,1.9690625,3.443958333,1.474895833,0.5,4.979,1.995,0.999,2.059,1.273,7.429,27.328,1.646,3.822,8.558,4.524,18.887,10.32183681,20.19270833,2.65,6.54,7.753895833,0.80625
7/19/18,1.18,1.6553125,3.0428125,1.3875,0.453020833,4.477,1.998,0.997,1.936,1.225,8.165,27.368,1.644,3.742,9.601,4.252,17.409,11.22604167,16.86041667,2.63,6.53,10.080625,0.766875
7/20/18,1.17625,1.532916667,2.7815625,1.248645833,0.39,3.862,2.212,1.002,1.886,1.302,8.568,28.402,1.64,4.438,9.602,4.319,19.629,16.43474653,27.31770833,2.87,6.53,31.17626042,1.146631944
7/21/18,1.18,1.413541667,2.513854167,1.1003125,0.39,4.115,2.043,1.023,1.9,1.191,8.567,29.522,1.635,3.999,9.818,3.732,21.45,14.64061458,20.63888889,2.65,6.53,21.21932639,0.9884375
7/22/18,1.18,1.356041667,2.458333333,1.102291667,0.37125,4.069,1.92,1.007,1.873,1.134,8.616,29.578,1.632,3.692,9.921,4.495,21.574,11.23590278,20.93020833,2.63,6.44,12.43507292,0.8371875
7/23/18,1.18,1.2928125,2.372916667,1.080104167,0.3325,3.692,1.791,0.985,1.704,1.049,8.597,29.476,1.622,3.38,11.028,7.343,21.622,9.955,23.03333333,2.85,6.4,9.270479167,0.7375
7/24/18,1.18,1.2225,2.2509375,1.0284375,0.29625,3.721,1.702,0.98,1.565,0.985,8.612,32.302,1.615,3.123,11.797,9.875,23.786,9.198947917,17.83993056,2.6,4.39,8.278975694,0.660208333
7/25/18,1.18,1.17,1.996041667,0.826041667,0.27375,3.631,1.66,0.995,1.46,0.953,8.586,34.566,1.592,2.916,11.802,9.966,24.979,8.824194444,22.25798611,2.6,3.82,7.813361111,0.633333333
7/26/18,1.18,1.14375,1.911354167,0.767604167,0.2565625,3.583,1.593,0.994,1.4,0.917,8.56,35.25,1.586,2.796,13.634,9.003,24.928,8.5626875,17.40902778,2.6,3.82,7.441024306,0.615208333
7/27/18,2.415833333,1.11,1.813020833,0.703020833,0.23,3.612,1.525,0.995,1.363,0.902,8.972,37.911,1.583,2.682,15.73,9.925,26.118,8.377243056,17.31388889,2.5,3.82,7.623708333,0.605
7/28/18,4.987916667,1.089375,1.804583333,0.715208333,0.23,3.863,1.42,0.996,1.31,0.867,8.531,37.972,1.588,2.573,15.46,2.574,27.298,8.146930556,9.639583333,1.99,3.82,7.587881944,0.571319444
7/29/18,5.11,1.085625,1.715208333,0.629583333,0.20625,3.954,1.352,0.992,1.246,0.827,8.539,38.045,1.581,2.432,15.835,2.937,27.295,8.015527778,9.279513889,1.94,3.78,7.299684028,0.518541667
7/30/18,5.118333333,1.0659375,1.743333333,0.677395833,0.17,3.559,1.304,0.978,1.124,0.796,8.528,37.856,1.557,2.329,16.028,10.302,27.255,7.565371528,12.94375,2.35,3.66,6.787027778,0.471666667
7/31/18,5.11,1.018854167,1.6575,0.638645833,0.17,3.597,1.289,0.978,1.096,0.782,8.528,37.75,1.544,2.148,16.128,10.342,27.162,7.226840278,23.60451389,1.94,3.66,6.471131944,0.461597222
8/1/18,5.05375,0.984375,1.52875,0.544375,0.155416667,3.695,1.257,0.986,1.023,0.763,8.89,37.857,1.586,2.006,15.928,10.309,27.061,7.311461806,18.77604167,0.5,3.66,6.73528125,0.471840278
8/2/18,5.11,0.975,1.526458333,0.551458333,0.12,3.745,1.193,0.979,0.939,0.737,8.771,37.645,1.601,1.944,15.835,10.365,27.261,7.279864583,19.659375,0.15,3.66,6.372565972,0.420555556
8/3/18,5.10375,0.9015625,1.457916667,0.556354167,0.12,3.616,1.137,0.958,0.901,0.709,9.442,39.407,1.585,1.794,15.698,10.234,27.515,6.816427083,6.872222222,0.15,3.66,4.62065625,0.379444444
8/4/18,5.230833333,0.888291667,1.460833333,0.572541667,0.116458333,3.767,1.098,0.957,0.852,0.677,9.288,40.766,1.574,1.606,15.784,2.577,27.579,6.455368056,15.49548611,0.15,3.66,4.860503472,0.349444444
8/5/18,5.185,0.888291667,1.423541667,0.53525,0.11,3.773,1.063,0.954,0.783,0.659,9.327,38.722,1.529,1.613,17.064,2.908,27.504,6.246399306,6.910416667,0.15,3.66,4.116590278,0.332083333
8/6/18,5.185,0.872177083,1.431145833,0.55896875,0.115208333,3.541,1.032,0.952,0.757,0.646,9.354,37.753,1.447,1.564,18.625,10.532,27.414,5.89146875,11.84270833,0.15,3.31,5.201263889,0.312916667
8/7/18,5.126666667,0.857958333,1.404375,0.546416667,0.11,3.418,1.035,0.946,0.721,0.64,9.367,37.913,1.391,1.443,18.762,10.162,26.197,5.887583333,16.16388889,0.15,3.2,5.041020833,0.317638889
8/8/18,5.11,0.839,1.449583333,0.610583333,0.11,3.46,1.041,0.955,0.745,0.642,9.313,37.377,1.383,1.393,18.712,10.442,25.037,5.785711806,13.11458333,0.15,3.2,4.64359375,0.346666667
8/9/18,5.11,0.839,1.431666667,0.592666667,0.111145833,3.473,1.084,0.954,0.715,0.632,9.326,37.291,1.369,1.395,18.705,10.416,23.821,5.774326389,8.455208333,0.15,3.2,4.802166667,0.357361111
8/10/18,5.307916667,0.817270833,1.405104167,0.587833333,0.11,3.663,1.037,0.944,0.648,0.643,9.444,37.72,1.37,1.246,19.897,10.008,22.921,5.576996528,21.35868056,0.15,3.2,4.6684375,0.31
8/11/18,5.31,0.75640625,1.362916667,0.606510417,0.11,3.998,0.991,0.936,0.648,0.616,9.396,37.779,1.357,1.256,20.839,2.627,22.819,5.40609375,6.9,0.15,3.2,4.005260417,0.302708333
8/12/18,5.31,0.779770833,1.371979167,0.592208333,0.11,4.042,0.964,0.931,0.582,0.602,9.409,37.862,1.447,1.232,20.786,2.958,22.86,5.323666667,6.934722222,0.15,3.2,3.612267361,0.278055556
8/13/18,5.31,0.790229167,1.36625,0.576020833,0.11,3.704,0.944,0.93,0.597,0.598,9.374,37.95,1.556,1.222,20.769,10.687,22.895,5.219795139,15.19652778,0.15,3.2,4.029197917,0.275416667
8/14/18,5.305833333,0.762052083,1.342083333,0.58003125,0.11,3.671,0.925,0.929,0.57,0.584,9.428,36.672,1.554,1.184,20.767,10.454,21.59,5.139090278,12.509375,0.15,3.2,4.038072917,0.278472222
8/15/18,5.31,0.728020833,1.336875,0.608854167,0.109166667,3.78,0.893,0.931,0.536,0.565,9.364,35.853,1.514,1.09,20.756,2.983,20.688,5.005715278,6.979861111,0.15,3.2,4.140336806,0.243472222
8/16/18,5.31,0.722447917,1.341666667,0.61921875,0.11,3.826,0.885,0.928,0.483,0.552,9.37,35.851,1.503,1.071,20.159,10.802,24.626,4.970173611,14.82222222,0.15,3.2,4.130270833,0.24
8/17/18,5.31,0.7356875,1.352083333,0.616395833,0.11,3.902,0.961,0.925,0.495,0.555,9.377,35.761,1.401,1.076,19.868,10.367,27.421,6.537791667,9.915972222,0.15,3.2,4.883993056,0.402673611
8/18/18,5.31,0.712958333,1.3325,0.619541667,0.11,3.926,0.94,0.929,0.449,0.562,9.355,35.828,1.352,1.044,19.829,2.636,27.358,6.533135417,13.41145833,0.15,3.24,4.752951389,0.330868056
8/19/18,5.31,0.692239583,1.321875,0.629635417,0.10625,4.05,0.849,0.925,0.487,0.54,9.398,35.85,1.34,0.892,19.782,3.004,27.164,5.436940972,7.094444444,0.15,,3.633059028,0.2575
8/20/18,5.31,0.671541667,1.32125,0.649708333,0.1,3.672,0.821,0.924,0.49,0.53,9.401,35.935,1.383,0.902,19.784,10.731,27.14,5.068361111,18.88125,0.15,,3.956229167,0.239895833
8/21/18,5.166770833,0.636479167,1.2921875,0.655708333,0.1,3.569,0.801,0.921,0.456,0.525,9.397,35.956,1.385,0.915,19.764,10.556,25.247,4.867642361,13.29201389,0.15,,3.565135417,0.2340625
8/22/18,5.228541667,0.629927083,1.2709375,0.641010417,0.102604167,3.572,0.777,0.918,0.463,0.517,9.399,35.974,1.525,0.943,19.755,9.956,23.798,4.717736111,15.05208333,0.15,,3.167350694,0.219583333
8/23/18,5.316041667,0.622364583,1.266875,0.644510417,0.11,3.612,0.758,0.914,0.425,0.511,9.397,35.097,1.499,0.979,19.758,10.642,23.732,4.626798611,7.272569444,0.15,,3.482802083,0.2196875
8/24/18,7.8309375,0.621447917,1.2846875,0.663239583,0.1071875,3.681,0.751,0.908,0.373,0.496,9.4,36.667,1.478,0.901,21.069,10.401,23.697,4.614,7.275,0.15,,3.622361111,0.218229167
8/25/18,9.99,0.6158125,1.297291667,0.681479167,0.1053125,4.021,0.754,0.914,0.393,0.492,9.398,34.993,1.476,0.808,22.019,2.693,23.639,4.477291667,7.018055556,0.15,,3.296899306,0.234791667
8/26/18,9.99,0.62234375,1.29,0.66765625,0.1,4.059,0.737,0.916,0.403,0.494,9.389,33.78,1.482,0.803,21.946,3.035,23.61,4.410895833,14.45226481,0.15,,3.018069444,0.222604167
8/27/18,9.99,0.6129375,1.2721875,0.65925,0.1,3.597,0.717,0.909,0.379,0.482,9.391,32.621,1.482,0.77,21.015,10.863,22.783,4.331409722,13.74305556,0.16,,3.32334375,0.2103125
8/28/18,9.99,0.54828125,1.2434375,0.69515625,0.1,3.59,0.7,0.904,0.352,0.468,8.518,31.696,1.515,0.788,20.72,10.638,21.691,4.247881944,7.479861111,0.15,,3.55709375,0.20375
8/29/18,10.183125,0.56575,1.2259375,0.6601875,0.1,3.596,0.729,0.898,0.353,0.479,7.972,29.857,1.488,0.866,20.811,10.774,21.595,4.227,16.83159722,0.15,,3.796111111,0.193541667
8/30/18,10.34,0.507333333,1.2146875,0.707354167,0.1,3.596,0.732,0.891,0.374,0.474,8.016,30.554,1.491,0.842,20.019,10.83,21.55,4.227,7.063541667,0.15,,3.966763889,0.220625
8/31/18,10.23427083,0.516302083,1.2246875,0.708385417,0.1,3.691,0.674,0.889,0.409,0.458,7.935,37.173,1.484,0.783,21.08,10.523,21.5,4.253277778,13.278125,0.15,,3.835569444,0.2096875
9/1/18,9.99,0.514989583,1.22625,0.711260417,0.1,3.889,0.665,0.881,0.32,0.45,7.936,37.158,1.376,0.811,21.05,2.776,21.653,4.137201389,6.986805556,0.15,,3.296329861,0.186354167
9/2/18,9.99,0.51221875,1.211875,0.69965625,0.1,3.788,0.651,0.874,0.313,0.447,7.94,37.297,1.416,0.917,21.053,3.18,21.706,4.089621528,7.379166667,0.15,,3.016,0.18
9/3/18,9.99,0.51834375,1.208125,0.68978125,0.1,3.658,0.649,0.862,0.313,0.441,7.414,35.563,1.47,1.042,21.045,10.972,21.075,3.965291667,9.109722222,0.15,,3.232458333,0.178888889
9/4/18,9.997291667,0.478020833,1.1934375,0.715416667,0.098333333,3.763,0.669,0.859,0.302,0.45,7.031,32.571,1.471,1.211,21.056,10.59,19.289,3.919600694,25.98125,0.15,,3.150504545,0.175486111
9/5/18,10.00145833,0.539604167,1.22875,0.689145833,0.0975,3.702,1.158,0.87,0.298,0.448,7.032,31.051,1.514,1.874,21.041,10.299,18.099,4.152777778,9.620833333,0.15,,3.06383908,0.273333333
9/6/18,10.34,0.50571875,1.2634375,0.75771875,0.1,3.694,0.859,0.871,0.644,0.496,7.032,29.31,1.48,1.693,21.148,10.573,18.271,6.444565972,8.251041667,0.15,,5.311493056,0.343402778
9/7/18,10.31083333,0.492604167,1.268125,0.775520833,0.1,3.757,0.813,0.869,0.511,0.502,7.008,27.913,1.49,1.461,18.758,10.379,15.961,8.084583333,7.007638889,0.15,,8.171378472,0.343229167
9/8/18,10.30354167,0.489979167,1.26625,0.776270833,0.1,3.96,0.819,0.86,0.452,0.494,6.994,27.963,1.494,1.388,15.724,3.073,14.101,5.834569444,14.14305556,0.15,,5.164458333,0.293368056
9/9/18,10.32541667,0.521552083,1.288020833,0.76646875,0.1,4.179,1.104,0.86,0.39,0.824,7.001,28.019,1.503,1.434,15.728,3.299,14.201,6.79575,7.150347222,0.15,,4.70984375,0.448090278
9/10/18,10.318125,0.541416667,1.387604167,0.8461875,0.1,3.721,0.887,0.859,0.526,0.635,6.985,26.412,1.487,1.586,15.703,10.545,13.186,5.812336806,7.156944444,0.31,,4.507572917,0.2353125
9/11/18,10.2853125,0.446458333,1.324895833,0.8784375,0.1,3.729,0.725,0.852,0.459,0.529,6.989,23.187,1.477,1.495,15.695,10.542,10.983,5.137541667,7.028472222,0.72,,4.08734375,0.206875
9/12/18,10.34,0.462708333,1.288125,0.825416667,0.1,3.79,0.686,0.853,0.393,0.499,7.016,21.889,1.481,1.408,15.713,10.724,10.261,4.77745993,7.470833333,1.1,,3.831686411,0.18
9/13/18,10.34,0.43684375,1.246875,0.81003125,0.1,3.779,0.668,0.853,0.333,0.475,7.02,22.962,1.469,1.339,15.72,10.628,10.282,4.508788194,20.16875,1.38,,3.949305556,0.18
9/14/18,10.34,0.4473125,1.236875,0.7895625,0.1,3.787,0.647,0.858,0.328,0.46,7.031,27.808,1.467,1.298,15.716,10.01,10.277,4.350944444,7.794791667,1.34,,3.624236111,0.18
9/15/18,10.33270833,0.428895833,1.2153125,0.786416667,0.1,3.913,0.639,0.863,0.319,0.453,7.026,27.85,1.471,1.243,15.713,3.354,10.277,4.227,6.927777778,1.34,,3.141899306,0.18
9/16/18,10.34,0.4460625,1.2315625,0.7855,0.1,3.857,0.614,0.855,0.295,0.442,7.035,27.925,1.462,1.167,15.673,3.63,10.269,4.158645833,6.903472222,1.34,,2.871,0.175902778
9/17/18,10.31447917,0.429604167,1.2128125,0.783208333,0.1,3.557,0.61,0.827,0.276,0.436,7.032,25.706,1.461,1.142,15.671,10.38,10.257,4.090291667,7.018055556,1.33,,3.1593125,0.162569444
9/18/18,9.775625,0.411739583,1.218125,0.806385417,0.1,3.589,0.616,0.823,0.276,0.437,7.017,23.923,1.458,1.127,15.654,9.685,10.26,3.957881944,6.952083333,1.25,,3.150538835,0.16
9/19/18,8.39375,0.426854167,1.2196875,0.792833333,0.1,3.526,0.587,0.828,0.241,0.435,7.022,22.728,1.46,1.099,13.785,9.375,9.137,3.901972222,13.67604167,1.31,,2.871,0.16
9/20/18,8.27375,0.397927083,1.221354167,0.823427083,0.1,3.624,0.576,0.828,0.233,0.417,7.068,21.713,1.36,1.054,12.515,9.56,8.385,3.776336806,6.86875,1.3,,2.871,0.1575
9/21/18,8.43125,0.376625,1.31,0.933375,0.097083333,3.676,0.565,0.834,0.237,0.412,7.07,21.757,1.433,0.995,12.126,9.797,8.342,3.747520833,6.896527778,1.26,,2.871,0.1334375
9/22/18,8.4840625,0.370229167,1.2953125,0.925083333,0.096145833,3.892,0.579,0.834,0.251,0.418,7,21.774,1.42,0.995,11.764,9.843,8.354,3.637618056,6.9,1.22,,2.871,0.158854167
9/23/18,8.57,0.397177083,1.28,0.882822917,0.091770833,3.799,0.567,0.833,0.25,0.409,6.989,21.787,1.421,0.941,11.749,9.856,8.355,3.606121528,6.886111111,1.2,,2.871,0.143020833
9/24/18,8.48375,0.40215625,1.28,0.87784375,0.09,3.516,0.574,0.835,0.265,0.401,6.99,21.797,1.431,0.928,11.346,4.354,8.499,4.405972222,11.80625,1.23,,2.871,0.160277778
9/25/18,8.21,0.342833333,1.28,0.937166667,0.09,3.687,0.586,0.842,0.267,0.4,7.029,21.86,1.441,0.95,10.95,2.571,8.701,4.531586806,12.196875,1.24,,2.871,0.166319444
9/26/18,8.21,0.367427083,1.28,0.912572917,0.087916667,3.513,0.55,0.852,0.268,0.396,7.067,21.902,1.431,0.94,10.374,2.583,9.116,3.99871875,6.816319444,1.23,,,0.146145833
9/27/18,8.21,0.335760417,1.28,0.944239583,0.085416667,3.571,0.537,0.861,0.272,0.393,6.289,20.417,1.432,0.935,9.847,2.57,8.612,3.742159722,6.865625,1.22,,2.871,0.13
9/28/18,7.874270833,0.363614583,1.28,0.916385417,0.08,3.551,0.622,0.856,0.242,0.394,5.744,18.989,1.432,0.926,8.673,2.325,7.268,3.647,13.47777778,1.23,,,0.13
9/29/18,8.218541667,0.32834375,1.28,0.95165625,0.08,3.833,0.558,0.864,0.253,0.405,5.785,18.989,1.409,0.93,6.756,2.074,6.352,3.582666667,6.823611111,1.23,,,0.13
9/30/18,8.57,0.34896875,1.28,0.93103125,0.08,3.853,0.545,0.862,0.258,0.396,5.809,18.805,1.379,0.936,6.794,2.058,6.362,3.563232639,6.778472222,1.23,,,0.13
10/1/18,8.338125,0.364208333,1.28,0.915791667,0.08,3.489,0.546,0.861,0.368,0.387,5.777,13.84,1.339,0.917,6.791,2.039,6.35,3.454,6.8625,1.28,,,0.13
10/2/18,8.107916667,0.346875,1.28,0.933125,0.08,3.573,0.547,0.864,0.343,0.39,5.838,9.502,1.332,0.898,6.79,2.039,6.366,3.424361111,6.851388889,1.28,,,0.13
10/3/18,8.096979167,0.348854167,1.28,0.931145833,0.08,3.765,0.54,0.868,0.351,0.389,5.815,8.795,1.383,0.907,6.791,2.039,6.352,3.367777778,12.18576389,1.28,,,0.13
10/4/18,8.107916667,0.341614583,1.28,0.938385417,0.08,2.228,0.529,0.861,0.353,0.387,5.794,8.796,1.413,0.876,6.783,1.663,6.342,3.357,6.895833333,1.27,,,0.129236111
10/5/18,8.075104167,0.293333333,1.28,0.986666667,0.08,1.434,0.526,0.941,0.336,0.374,5.814,8.793,1.395,0.839,6.781,1.502,6.314,3.261347222,6.663888889,1.27,,5.02533871,0.114861111
10/6/18,8.020416667,0.3444375,1.28,0.9355625,0.08,1.498,0.541,0.947,0.344,0.375,5.812,8.795,1.382,0.825,6.774,1.482,6.289,3.26,12.33576389,1.28,,4.454822785,0.119027778
